StateCode,IssuerId,PlanId,IndividualRate,FIPSCode,MultistatePlan_2015,MetalLevel_2015,a.IndividualRate
FL,16842,16842FL0070110,507.97,12087,N,Platinum,673
FL,16842,16842FL0070110,431.86,12089,N,Platinum,555.62
FL,16842,16842FL0070110,355.76,12091,N,Platinum,471.28
FL,16842,16842FL0070110,431.41,12093,N,Platinum,557.99
FL,16842,16842FL0070110,418.57,12095,N,Platinum,554.44
FL,16842,16842FL0070110,430.95,12097,N,Platinum,568.6
FL,16842,16842FL0070110,461.21,12099,N,Platinum,575.68
FL,16842,16842FL0070110,382.35,12101,N,Platinum,506.66
FL,16842,16842FL0070110,389.69,12103,N,Platinum,516.69
FL,16842,16842FL0070110,450.2,12105,N,Platinum,562.11
FL,16842,16842FL0070110,407.11,12107,N,Platinum,507.84
FL,16842,16842FL0070110,414.9,12109,N,Platinum,517.88
FL,16842,16842FL0070110,372.27,12111,N,Platinum,468.92
FL,16842,16842FL0070110,412.15,12113,N,Platinum,514.33
FL,16842,16842FL0070110,401.61,12115,N,Platinum,507.26
FL,16842,16842FL0070110,444.24,12117,N,Platinum,588.66
FL,16842,16842FL0070110,349.8,12119,N,Platinum,454.17
FL,16842,16842FL0070110,374.1,12121,N,Platinum,474.22
FL,16842,16842FL0070110,363.1,12123,N,Platinum,468.92
FL,16842,16842FL0070110,378.68,12125,N,Platinum,483.07
FL,16842,16842FL0070110,379.14,12127,N,Platinum,485.44
FL,16842,16842FL0070110,416.74,12129,N,Platinum,545
FL,16842,16842FL0070110,391.98,12131,N,Platinum,488.97
FL,16842,16842FL0070110,361.72,12133,N,Platinum,459.48
FL,16842,16842FL0070114,268.45,12001,N,Silver,283.26
FL,16842,16842FL0070114,300.8,12003,N,Silver,305.91
FL,16842,16842FL0070114,265.7,12005,N,Silver,269.24
FL,16842,16842FL0070114,251.93,12007,N,Silver,271.03
FL,16842,16842FL0070114,297.7,12009,N,Silver,303.03
FL,16842,16842FL0070114,365.85,12011,N,Silver,370.61
FL,16842,16842FL0070114,269.83,12013,N,Silver,280.74
FL,16842,16842FL0070114,295.64,12015,N,Silver,318.13
FL,16842,16842FL0070114,290.48,12017,N,Silver,306.63
FL,16842,16842FL0070114,291.16,12019,N,Silver,304.47
FL,16842,16842FL0070114,304.93,12021,N,Silver,324.6
FL,16842,16842FL0070114,278.43,12023,N,Silver,284.69
FL,16842,16842FL0070114,365.16,12086,N,Silver,376
FL,16842,16842FL0070114,284.28,12029,N,Silver,295.48
FL,16842,16842FL0070114,292.89,12031,N,Silver,310.22
FL,16842,16842FL0070114,303.9,12033,N,Silver,308.06
FL,16842,16842FL0070114,322.14,12035,N,Silver,326.39
FL,16842,16842FL0070114,270.86,12037,N,Silver,283.62
FL,16842,16842FL0070114,315.26,12039,N,Silver,328.55
FL,16842,16842FL0070114,276.71,12041,N,Silver,289.37
FL,16842,16842FL0070114,291.51,12043,N,Silver,309.86
FL,16842,16842FL0070114,258.12,12045,N,Silver,261.69
FL,16842,16842FL0070114,273.27,12047,N,Silver,287.93
FL,16842,16842FL0070114,316.29,12049,N,Silver,340.41
FL,16842,16842FL0070114,275.68,12053,N,Silver,283.98
FL,16842,16842FL0070114,283.59,12051,N,Silver,300.87
FL,16842,16842FL0070114,303.21,12055,N,Silver,324.6
FL,16842,16842FL0070114,277.4,12057,N,Silver,298.35
FL,16842,16842FL0070114,261.57,12059,N,Silver,273.55
FL,16842,16842FL0070114,283.25,12061,N,Silver,286.85
FL,16842,16842FL0070114,260.53,12063,N,Silver,275.35
FL,16842,16842FL0070114,309.06,12065,N,Silver,327.83
FL,16842,16842FL0070114,280.84,12067,N,Silver,293.68
FL,16842,16842FL0070114,273.27,12069,N,Silver,294.04
FL,16842,16842FL0070114,308.03,12071,N,Silver,331.43
FL,16842,16842FL0070114,272.92,12073,N,Silver,287.93
FL,16842,16842FL0070114,270.17,12075,N,Silver,287.21
FL,16842,16842FL0070114,288.41,12077,N,Silver,300.51
FL,16842,16842FL0070114,271.55,12079,N,Silver,283.62
FL,16842,16842FL0070114,274.64,12081,N,Silver,278.22
FL,16842,16842FL0070114,274.3,12083,N,Silver,277.86
FL,16842,16842FL0070114,301.49,12085,N,Silver,305.54
FL,16842,16842FL0070114,381.34,12087,N,Silver,410.15
FL,16842,16842FL0070114,324.2,12089,N,Silver,338.62
FL,16842,16842FL0070114,267.07,12091,N,Silver,287.21
FL,16842,16842FL0070114,323.86,12093,N,Silver,340.05
FL,16842,16842FL0070114,314.22,12095,N,Silver,337.9
FL,16842,16842FL0070114,323.52,12097,N,Silver,346.52
FL,16842,16842FL0070114,346.23,12099,N,Silver,350.84
FL,16842,16842FL0070114,287.03,12101,N,Silver,308.78
FL,16842,16842FL0070114,292.54,12103,N,Silver,314.89
FL,16842,16842FL0070114,337.97,12105,N,Silver,342.57
FL,16842,16842FL0070114,305.62,12107,N,Silver,309.5
FL,16842,16842FL0070114,311.47,12109,N,Silver,315.61
FL,16842,16842FL0070114,279.46,12111,N,Silver,285.78
FL,16842,16842FL0070114,309.41,12113,N,Silver,313.46
FL,16842,16842FL0070114,301.49,12115,N,Silver,309.14
FL,16842,16842FL0070114,333.5,12117,N,Silver,358.75
FL,16842,16842FL0070114,262.6,12119,N,Silver,276.79
FL,16842,16842FL0070114,280.84,12121,N,Silver,289.01
FL,16842,16842FL0070114,272.58,12123,N,Silver,285.78
FL,16842,16842FL0070114,284.28,12125,N,Silver,294.4
FL,16842,16842FL0070114,284.63,12127,N,Silver,295.84
FL,16842,16842FL0070114,312.85,12129,N,Silver,332.14
FL,16842,16842FL0070114,294.26,12131,N,Silver,297.99
FL,16842,16842FL0070114,271.55,12133,N,Silver,280.02
FL,16842,16842FL0070120,339.76,12001,N,Gold,396.52
FL,16842,16842FL0070120,380.7,12003,N,Gold,428.23
FL,16842,16842FL0070120,336.27,12005,N,Gold,376.9
FL,16842,16842FL0070120,318.85,12007,N,Gold,379.41
FL,16842,16842FL0070120,376.78,12009,N,Gold,424.2
FL,16842,16842FL0070120,463.03,12011,N,Gold,518.8
FL,16842,16842FL0070120,341.5,12013,N,Gold,393
FL,16842,16842FL0070120,374.17,12015,N,Gold,445.34
FL,16842,16842FL0070120,367.64,12017,N,Gold,429.23
FL,16842,16842FL0070120,368.51,12019,N,Gold,426.21
FL,16842,16842FL0070120,385.93,12021,N,Gold,454.39
FL,16842,16842FL0070120,352.39,12023,N,Gold,398.54
FL,16842,16842FL0070120,462.16,12086,N,Gold,526.35
FL,16842,16842FL0070120,359.8,12029,N,Gold,413.63
FL,16842,16842FL0070120,370.69,12031,N,Gold,434.27
FL,16842,16842FL0070120,384.63,12033,N,Gold,431.25
FL,16842,16842FL0070120,407.71,12035,N,Gold,456.91
FL,16842,16842FL0070120,342.81,12037,N,Gold,397.03
FL,16842,16842FL0070120,399,12039,N,Gold,459.93
FL,16842,16842FL0070120,350.21,12041,N,Gold,405.08
FL,16842,16842FL0070120,368.94,12043,N,Gold,433.77
FL,16842,16842FL0070120,326.69,12045,N,Gold,366.34
FL,16842,16842FL0070120,345.86,12047,N,Gold,403.07
FL,16842,16842FL0070120,400.31,12049,N,Gold,476.54
FL,16842,16842FL0070120,348.91,12053,N,Gold,397.53
FL,16842,16842FL0070120,358.93,12051,N,Gold,421.18
FL,16842,16842FL0070120,383.75,12055,N,Gold,454.39
FL,16842,16842FL0070120,351.08,12057,N,Gold,417.66
FL,16842,16842FL0070120,331.05,12059,N,Gold,382.94
FL,16842,16842FL0070120,358.49,12061,N,Gold,401.56
FL,16842,16842FL0070120,329.74,12063,N,Gold,385.45
FL,16842,16842FL0070120,391.16,12065,N,Gold,458.93
FL,16842,16842FL0070120,355.44,12067,N,Gold,411.12
FL,16842,16842FL0070120,345.86,12069,N,Gold,411.62
FL,16842,16842FL0070120,389.85,12071,N,Gold,463.95
FL,16842,16842FL0070120,345.42,12073,N,Gold,403.07
FL,16842,16842FL0070120,341.94,12075,N,Gold,402.06
FL,16842,16842FL0070120,365.02,12077,N,Gold,420.68
FL,16842,16842FL0070120,343.68,12079,N,Gold,397.03
FL,16842,16842FL0070120,347.6,12081,N,Gold,389.48
FL,16842,16842FL0070120,347.16,12083,N,Gold,388.98
FL,16842,16842FL0070120,381.58,12085,N,Gold,427.72
FL,16842,16842FL0070120,482.63,12087,N,Gold,574.16
FL,16842,16842FL0070120,410.32,12089,N,Gold,474.02
FL,16842,16842FL0070120,338.02,12091,N,Gold,402.06
FL,16842,16842FL0070120,409.89,12093,N,Gold,476.03
FL,16842,16842FL0070120,397.69,12095,N,Gold,473.02
FL,16842,16842FL0070120,409.45,12097,N,Gold,485.09
FL,16842,16842FL0070120,438.2,12099,N,Gold,491.13
FL,16842,16842FL0070120,363.28,12101,N,Gold,432.25
FL,16842,16842FL0070120,370.25,12103,N,Gold,440.81
FL,16842,16842FL0070120,427.75,12105,N,Gold,479.55
FL,16842,16842FL0070120,386.8,12107,N,Gold,433.25
FL,16842,16842FL0070120,394.21,12109,N,Gold,441.82
FL,16842,16842FL0070120,353.7,12111,N,Gold,400.05
FL,16842,16842FL0070120,391.59,12113,N,Gold,438.79
FL,16842,16842FL0070120,381.58,12115,N,Gold,432.75
FL,16842,16842FL0070120,422.09,12117,N,Gold,502.2
FL,16842,16842FL0070120,332.35,12119,N,Gold,387.47
FL,16842,16842FL0070120,355.44,12121,N,Gold,404.57
FL,16842,16842FL0070120,344.99,12123,N,Gold,400.05
FL,16842,16842FL0070120,359.8,12125,N,Gold,412.12
FL,16842,16842FL0070120,360.23,12127,N,Gold,414.14
FL,16842,16842FL0070120,395.95,12129,N,Gold,464.96
FL,16842,16842FL0070120,372.43,12131,N,Gold,417.16
FL,16842,16842FL0070120,343.68,12133,N,Gold,392
FL,16842,16842FL0120033,275.38,12003,N,Silver,243.14
FL,16842,16842FL0120033,243.25,12005,N,Silver,214
FL,16842,16842FL0120033,272.55,12009,N,Silver,240.86
FL,16842,16842FL0120033,334.94,12011,N,Silver,294.56
FL,16842,16842FL0120033,270.66,12015,N,Silver,252.85
FL,16842,16842FL0120033,265.93,12017,N,Silver,243.71
FL,16842,16842FL0120033,266.56,12019,N,Silver,241.99
FL,16842,16842FL0120033,279.17,12021,N,Silver,258
FL,16842,16842FL0120033,334.3,12086,N,Silver,298.84
FL,16842,16842FL0120033,268.14,12031,N,Silver,246.57
FL,16842,16842FL0120033,278.22,12033,N,Silver,244.85
FL,16842,16842FL0120033,236.31,12045,N,Silver,207.99
FL,16842,16842FL0120033,252.38,12053,N,Silver,225.71
FL,16842,16842FL0120033,277.59,12055,N,Silver,258
FL,16842,16842FL0120033,253.96,12057,N,Silver,237.14
FL,16842,16842FL0120033,259.31,12061,N,Silver,227.99
FL,16842,16842FL0120033,250.18,12069,N,Silver,233.71
FL,16842,16842FL0120033,251.12,12083,N,Silver,220.85
FL,16842,16842FL0120033,276.01,12085,N,Silver,242.85
FL,16842,16842FL0120033,244.51,12091,N,Silver,228.28
FL,16842,16842FL0120033,287.67,12095,N,Silver,268.56
FL,16842,16842FL0120033,296.18,12097,N,Silver,275.43
FL,16842,16842FL0120033,316.98,12099,N,Silver,278.85
FL,16842,16842FL0120033,262.78,12101,N,Silver,245.42
FL,16842,16842FL0120033,267.82,12103,N,Silver,250.28
FL,16842,16842FL0120033,309.41,12105,N,Silver,272.28
FL,16842,16842FL0120033,285.15,12109,N,Silver,250.85
FL,16842,16842FL0120033,283.26,12113,N,Silver,249.14
FL,16842,16842FL0120033,276.01,12115,N,Silver,245.71
FL,16842,16842FL0120033,305.32,12117,N,Silver,285.13
FL,16842,16842FL0120033,240.41,12119,N,Silver,220
FL,16842,16842FL0120033,269.4,12131,N,Silver,236.85
FL,16842,16842FL0120044,215.62,12003,N,Bronze,205.08
FL,16842,16842FL0120044,190.45,12005,N,Bronze,180.5
FL,16842,16842FL0120044,213.4,12009,N,Bronze,203.15
FL,16842,16842FL0120044,262.24,12011,N,Bronze,248.46
FL,16842,16842FL0120044,211.92,12015,N,Bronze,213.28
FL,16842,16842FL0120044,208.22,12017,N,Bronze,205.57
FL,16842,16842FL0120044,208.71,12019,N,Bronze,204.11
FL,16842,16842FL0120044,218.58,12021,N,Bronze,217.61
FL,16842,16842FL0120044,261.75,12086,N,Bronze,252.08
FL,16842,16842FL0120044,209.94,12031,N,Bronze,207.97
FL,16842,16842FL0120044,217.84,12033,N,Bronze,206.53
FL,16842,16842FL0120044,185.03,12045,N,Bronze,175.44
FL,16842,16842FL0120044,197.61,12053,N,Bronze,190.38
FL,16842,16842FL0120044,217.34,12055,N,Bronze,217.61
FL,16842,16842FL0120044,198.84,12057,N,Bronze,200.02
FL,16842,16842FL0120044,203.04,12061,N,Bronze,192.31
FL,16842,16842FL0120044,195.88,12069,N,Bronze,197.13
FL,16842,16842FL0120044,196.62,12083,N,Bronze,186.29
FL,16842,16842FL0120044,216.11,12085,N,Bronze,204.84
FL,16842,16842FL0120044,191.44,12091,N,Bronze,192.55
FL,16842,16842FL0120044,225.24,12095,N,Bronze,226.53
FL,16842,16842FL0120044,231.9,12097,N,Bronze,232.31
FL,16842,16842FL0120044,248.18,12099,N,Bronze,235.2
FL,16842,16842FL0120044,205.75,12101,N,Bronze,207.01
FL,16842,16842FL0120044,209.7,12103,N,Bronze,211.11
FL,16842,16842FL0120044,242.26,12105,N,Bronze,229.66
FL,16842,16842FL0120044,223.27,12109,N,Bronze,211.59
FL,16842,16842FL0120044,221.79,12113,N,Bronze,210.15
FL,16842,16842FL0120044,216.11,12115,N,Bronze,207.25
FL,16842,16842FL0120044,239.05,12117,N,Bronze,240.51
FL,16842,16842FL0120044,188.23,12119,N,Bronze,185.56
FL,16842,16842FL0120044,210.93,12131,N,Bronze,199.78
FL,16842,16842FL0120060,263.61,12003,N,Silver,268.02
FL,16842,16842FL0120060,232.84,12005,N,Silver,235.9
FL,16842,16842FL0120060,260.89,12009,N,Silver,265.5
FL,16842,16842FL0120060,320.61,12011,N,Silver,324.71
FL,16842,16842FL0120060,259.08,12015,N,Silver,278.73
FL,16842,16842FL0120060,254.56,12017,N,Silver,268.66
FL,16842,16842FL0120060,255.16,12019,N,Silver,266.76
FL,16842,16842FL0120060,267.23,12021,N,Silver,284.41
FL,16842,16842FL0120060,320.01,12086,N,Silver,329.44
FL,16842,16842FL0120060,256.67,12031,N,Silver,271.8
FL,16842,16842FL0120060,266.32,12033,N,Silver,269.92
FL,16842,16842FL0120060,226.21,12045,N,Silver,229.28
FL,16842,16842FL0120060,241.59,12053,N,Silver,248.81
FL,16842,16842FL0120060,265.72,12055,N,Silver,284.41
FL,16842,16842FL0120060,243.1,12057,N,Silver,261.41
FL,16842,16842FL0120060,248.22,12061,N,Silver,251.33
FL,16842,16842FL0120060,239.48,12069,N,Silver,257.63
FL,16842,16842FL0120060,240.38,12083,N,Silver,243.46
FL,16842,16842FL0120060,264.21,12085,N,Silver,267.7
FL,16842,16842FL0120060,234.05,12091,N,Silver,251.65
FL,16842,16842FL0120060,275.37,12095,N,Silver,296.06
FL,16842,16842FL0120060,283.51,12097,N,Silver,303.62
FL,16842,16842FL0120060,303.42,12099,N,Silver,307.39
FL,16842,16842FL0120060,251.54,12101,N,Silver,270.54
FL,16842,16842FL0120060,256.37,12103,N,Silver,275.9
FL,16842,16842FL0120060,296.18,12105,N,Silver,300.14
FL,16842,16842FL0120060,272.96,12109,N,Silver,276.53
FL,16842,16842FL0120060,271.15,12113,N,Silver,274.64
FL,16842,16842FL0120060,264.21,12115,N,Silver,270.86
FL,16842,16842FL0120060,292.26,12117,N,Silver,314.32
FL,16842,16842FL0120060,230.13,12119,N,Silver,242.51
FL,16842,16842FL0120060,257.88,12131,N,Silver,261.1
FL,16842,16842FL0120062,305.46,12003,N,Platinum,360.21
FL,16842,16842FL0120062,269.82,12005,N,Platinum,317.04
FL,16842,16842FL0120062,302.32,12009,N,Platinum,356.82
FL,16842,16842FL0120062,371.52,12011,N,Platinum,436.4
FL,16842,16842FL0120062,300.22,12015,N,Platinum,374.6
FL,16842,16842FL0120062,294.98,12017,N,Platinum,361.06
FL,16842,16842FL0120062,295.68,12019,N,Platinum,358.52
FL,16842,16842FL0120062,309.66,12021,N,Platinum,382.22
FL,16842,16842FL0120062,370.82,12086,N,Platinum,442.75
FL,16842,16842FL0120062,297.43,12031,N,Platinum,365.29
FL,16842,16842FL0120062,308.61,12033,N,Platinum,362.75
FL,16842,16842FL0120062,262.13,12045,N,Platinum,308.15
FL,16842,16842FL0120062,279.95,12053,N,Platinum,334.39
FL,16842,16842FL0120062,307.91,12055,N,Platinum,382.22
FL,16842,16842FL0120062,281.7,12057,N,Platinum,351.32
FL,16842,16842FL0120062,287.64,12061,N,Platinum,337.78
FL,16842,16842FL0120062,277.5,12069,N,Platinum,346.25
FL,16842,16842FL0120062,278.55,12083,N,Platinum,327.2
FL,16842,16842FL0120062,306.16,12085,N,Platinum,359.79
FL,16842,16842FL0120062,271.21,12091,N,Platinum,338.2
FL,16842,16842FL0120062,319.09,12095,N,Platinum,397.89
FL,16842,16842FL0120062,328.53,12097,N,Platinum,408.04
FL,16842,16842FL0120062,351.6,12099,N,Platinum,413.12
FL,16842,16842FL0120062,291.48,12101,N,Platinum,363.6
FL,16842,16842FL0120062,297.08,12103,N,Platinum,370.79
FL,16842,16842FL0120062,343.21,12105,N,Platinum,403.38
FL,16842,16842FL0120062,316.3,12109,N,Platinum,371.64
FL,16842,16842FL0120062,314.2,12113,N,Platinum,369.1
FL,16842,16842FL0120062,306.16,12115,N,Platinum,364.02
FL,16842,16842FL0120062,338.67,12117,N,Platinum,422.43
FL,16842,16842FL0120062,266.67,12119,N,Platinum,325.93
FL,16842,16842FL0120062,298.82,12131,N,Platinum,350.9
FL,16842,16842FL0120066,333.99,12003,N,Platinum,388.53
FL,16842,16842FL0120066,295.01,12005,N,Platinum,341.95
FL,16842,16842FL0120066,330.55,12009,N,Platinum,384.87
FL,16842,16842FL0120066,406.21,12011,N,Platinum,470.7
FL,16842,16842FL0120066,328.26,12015,N,Platinum,404.05
FL,16842,16842FL0120066,322.52,12017,N,Platinum,389.44
FL,16842,16842FL0120066,323.29,12019,N,Platinum,386.69
FL,16842,16842FL0120066,338.57,12021,N,Platinum,412.26
FL,16842,16842FL0120066,405.45,12086,N,Platinum,477.55
FL,16842,16842FL0120066,325.2,12031,N,Platinum,394
FL,16842,16842FL0120066,337.43,12033,N,Platinum,391.26
FL,16842,16842FL0120066,286.6,12045,N,Platinum,332.37
FL,16842,16842FL0120066,306.09,12053,N,Platinum,360.67
FL,16842,16842FL0120066,336.66,12055,N,Platinum,412.26
FL,16842,16842FL0120066,308,12057,N,Platinum,378.94
FL,16842,16842FL0120066,314.5,12061,N,Platinum,364.33
FL,16842,16842FL0120066,303.42,12069,N,Platinum,373.46
FL,16842,16842FL0120066,304.56,12083,N,Platinum,352.91
FL,16842,16842FL0120066,334.75,12085,N,Platinum,388.07
FL,16842,16842FL0120066,296.54,12091,N,Platinum,364.78
FL,16842,16842FL0120066,348.89,12095,N,Platinum,429.16
FL,16842,16842FL0120066,359.21,12097,N,Platinum,440.12
FL,16842,16842FL0120066,384.43,12099,N,Platinum,445.59
FL,16842,16842FL0120066,318.7,12101,N,Platinum,392.18
FL,16842,16842FL0120066,324.82,12103,N,Platinum,399.93
FL,16842,16842FL0120066,375.26,12105,N,Platinum,435.1
FL,16842,16842FL0120066,345.83,12109,N,Platinum,400.86
FL,16842,16842FL0120066,343.54,12113,N,Platinum,398.11
FL,16842,16842FL0120066,334.75,12115,N,Platinum,392.63
FL,16842,16842FL0120066,370.29,12117,N,Platinum,455.64
FL,16842,16842FL0120066,291.57,12119,N,Platinum,351.54
FL,16842,16842FL0120066,326.73,12131,N,Platinum,378.48
FL,16842,16842FL0120068,231.23,12003,N,Bronze,227.43
FL,16842,16842FL0120068,204.24,12005,N,Bronze,200.17
FL,16842,16842FL0120068,228.84,12009,N,Bronze,225.29
FL,16842,16842FL0120068,281.23,12011,N,Bronze,275.54
FL,16842,16842FL0120068,227.26,12015,N,Bronze,236.52
FL,16842,16842FL0120068,223.29,12017,N,Bronze,227.96
FL,16842,16842FL0120068,223.82,12019,N,Bronze,226.37
FL,16842,16842FL0120068,234.4,12021,N,Bronze,241.33
FL,16842,16842FL0120068,280.7,12086,N,Bronze,279.55
FL,16842,16842FL0120068,225.14,12031,N,Bronze,230.64
FL,16842,16842FL0120068,233.61,12033,N,Bronze,229.04
FL,16842,16842FL0120068,198.42,12045,N,Bronze,194.56
FL,16842,16842FL0120068,211.91,12053,N,Bronze,211.13
FL,16842,16842FL0120068,233.08,12055,N,Bronze,241.33
FL,16842,16842FL0120068,213.24,12057,N,Bronze,221.82
FL,16842,16842FL0120068,217.73,12061,N,Bronze,213.27
FL,16842,16842FL0120068,210.06,12069,N,Bronze,218.61
FL,16842,16842FL0120068,210.85,12083,N,Bronze,206.59
FL,16842,16842FL0120068,231.76,12085,N,Bronze,227.16
FL,16842,16842FL0120068,205.3,12091,N,Bronze,213.53
FL,16842,16842FL0120068,241.54,12095,N,Bronze,251.22
FL,16842,16842FL0120068,248.69,12097,N,Bronze,257.63
FL,16842,16842FL0120068,266.15,12099,N,Bronze,260.84
FL,16842,16842FL0120068,220.64,12101,N,Bronze,229.57
FL,16842,16842FL0120068,224.88,12103,N,Bronze,234.12
FL,16842,16842FL0120068,259.8,12105,N,Bronze,254.69
FL,16842,16842FL0120068,239.43,12109,N,Bronze,234.65
FL,16842,16842FL0120068,237.84,12113,N,Bronze,233.04
FL,16842,16842FL0120068,231.76,12115,N,Bronze,229.84
FL,16842,16842FL0120068,256.36,12117,N,Bronze,266.72
FL,16842,16842FL0120068,201.86,12119,N,Bronze,205.78
FL,16842,16842FL0120068,226.2,12131,N,Bronze,221.55
FL,16842,16842FL0120070,318.71,12003,N,Platinum,376.48
FL,16842,16842FL0120070,281.51,12005,N,Platinum,331.36
FL,16842,16842FL0120070,315.43,12009,N,Platinum,372.94
FL,16842,16842FL0120070,387.63,12011,N,Platinum,456.11
FL,16842,16842FL0120070,313.24,12015,N,Platinum,391.53
FL,16842,16842FL0120070,307.77,12017,N,Platinum,377.36
FL,16842,16842FL0120070,308.5,12019,N,Platinum,374.71
FL,16842,16842FL0120070,323.09,12021,N,Platinum,399.48
FL,16842,16842FL0120070,386.9,12086,N,Platinum,462.75
FL,16842,16842FL0120070,310.32,12031,N,Platinum,381.79
FL,16842,16842FL0120070,321.99,12033,N,Platinum,379.14
FL,16842,16842FL0120070,273.49,12045,N,Platinum,322.07
FL,16842,16842FL0120070,292.09,12053,N,Platinum,349.49
FL,16842,16842FL0120070,321.26,12055,N,Platinum,399.48
FL,16842,16842FL0120070,293.91,12057,N,Platinum,367.19
FL,16842,16842FL0120070,300.11,12061,N,Platinum,353.03
FL,16842,16842FL0120070,289.54,12069,N,Platinum,361.88
FL,16842,16842FL0120070,290.63,12083,N,Platinum,341.98
FL,16842,16842FL0120070,319.44,12085,N,Platinum,376.04
FL,16842,16842FL0120070,282.97,12091,N,Platinum,353.47
FL,16842,16842FL0120070,332.93,12095,N,Platinum,415.86
FL,16842,16842FL0120070,342.78,12097,N,Platinum,426.48
FL,16842,16842FL0120070,366.84,12099,N,Platinum,431.78
FL,16842,16842FL0120070,304.12,12101,N,Platinum,380.02
FL,16842,16842FL0120070,309.96,12103,N,Platinum,387.54
FL,16842,16842FL0120070,358.09,12105,N,Platinum,421.6
FL,16842,16842FL0120070,330.01,12109,N,Platinum,388.42
FL,16842,16842FL0120070,327.83,12113,N,Platinum,385.77
FL,16842,16842FL0120070,319.44,12115,N,Platinum,380.47
FL,16842,16842FL0120070,353.35,12117,N,Platinum,441.52
FL,16842,16842FL0120070,278.23,12119,N,Platinum,340.64
FL,16842,16842FL0120070,311.78,12131,N,Platinum,366.75
FL,16842,16842FL0120072,239.26,12003,N,Silver,226.29
FL,16842,16842FL0120072,211.34,12005,N,Silver,199.17
FL,16842,16842FL0120072,236.8,12009,N,Silver,224.16
FL,16842,16842FL0120072,291,12011,N,Silver,274.16
FL,16842,16842FL0120072,235.16,12015,N,Silver,235.34
FL,16842,16842FL0120072,231.05,12017,N,Silver,226.83
FL,16842,16842FL0120072,231.6,12019,N,Silver,225.23
