IndividualRate,PlanId_2015,FIPSCode,RatingAreaId
359.16,16842FL0070120,12105,Rating Area 53
313.27,16842FL0070120,12107,Rating Area 54
336.69,16842FL0070120,12109,Rating Area 58
294.3,16842FL0070120,12111,Rating Area 59
301.57,16842FL0070120,12113,Rating Area 55
280.37,16842FL0070120,12115,Rating Area 56
337.65,16842FL0070120,12117,Rating Area 57
277.52,16842FL0070120,12119,Rating Area 60
285.43,16842FL0070120,12121,Rating Area 61
279.42,16842FL0070120,12123,Rating Area 62
281.95,16842FL0070120,12125,Rating Area 63
291.13,16842FL0070120,12127,Rating Area 64
310.43,16842FL0070120,12129,Rating Area 65
298.09,16842FL0070120,12131,Rating Area 66
281,16842FL0070120,12133,Rating Area 67
213.75,16842FL0070108,12001,Rating Area 1
242.11,16842FL0070108,12003,Rating Area 2
237.42,16842FL0070108,12005,Rating Area 3
194.52,16842FL0070108,12007,Rating Area 4
241.61,16842FL0070108,12009,Rating Area 5
277.86,16842FL0070108,12011,Rating Area 6
217.21,16842FL0070108,12013,Rating Area 7
219.18,16842FL0070108,12015,Rating Area 8
194.28,16842FL0070108,12017,Rating Area 9
243.09,16842FL0070108,12019,Rating Area 10
224.36,16842FL0070108,12021,Rating Area 11
225.34,16842FL0070108,12023,Rating Area 12
219.67,16842FL0070108,12029,Rating Area 14
242.85,16842FL0070108,12031,Rating Area 15
234.22,16842FL0070108,12033,Rating Area 16
250.24,16842FL0070108,12035,Rating Area 17
218.93,16842FL0070108,12037,Rating Area 18
247.53,16842FL0070108,12039,Rating Area 19
213.75,16842FL0070108,12041,Rating Area 20
230.03,16842FL0070108,12043,Rating Area 21
217.94,16842FL0070108,12045,Rating Area 22
211.04,16842FL0070108,12047,Rating Area 23
248.52,16842FL0070108,12049,Rating Area 24
232.74,16842FL0070108,12051,Rating Area 25
228.3,16842FL0070108,12053,Rating Area 26
241.37,16842FL0070108,12055,Rating Area 27
238.9,16842FL0070108,12057,Rating Area 28
205.86,16842FL0070108,12059,Rating Area 29
225.09,16842FL0070108,12061,Rating Area 30
207.34,16842FL0070108,12063,Rating Area 31
244.82,16842FL0070108,12065,Rating Area 32
229.04,16842FL0070108,12067,Rating Area 33
228.3,16842FL0070108,12069,Rating Area 34
252.71,16842FL0070108,12071,Rating Area 35
221.4,16842FL0070108,12073,Rating Area 36
213.75,16842FL0070108,12075,Rating Area 37
234.71,16842FL0070108,12077,Rating Area 38
218.68,16842FL0070108,12079,Rating Area 39
225.34,16842FL0070108,12081,Rating Area 40
215.48,16842FL0070108,12083,Rating Area 41
234.22,16842FL0070108,12085,Rating Area 42
286.24,16842FL0070108,12086,Rating Area 43
312.86,16842FL0070108,12087,Rating Area 44
256.9,16842FL0070108,12089,Rating Area 45
232,16842FL0070108,12091,Rating Area 46
250.24,16842FL0070108,12093,Rating Area 47
254.19,16842FL0070108,12095,Rating Area 48
253.94,16842FL0070108,12097,Rating Area 49
261.83,16842FL0070108,12099,Rating Area 50
245.06,16842FL0070108,12101,Rating Area 51
245.31,16842FL0070108,12103,Rating Area 52
279.83,16842FL0070108,12105,Rating Area 53
244.08,16842FL0070108,12107,Rating Area 54
262.32,16842FL0070108,12109,Rating Area 58
229.29,16842FL0070108,12111,Rating Area 59
234.96,16842FL0070108,12113,Rating Area 55
218.44,16842FL0070108,12115,Rating Area 56
263.06,16842FL0070108,12117,Rating Area 57
216.22,16842FL0070108,12119,Rating Area 60
222.38,16842FL0070108,12121,Rating Area 61
217.7,16842FL0070108,12123,Rating Area 62
219.67,16842FL0070108,12125,Rating Area 63
226.82,16842FL0070108,12127,Rating Area 64
241.86,16842FL0070108,12129,Rating Area 65
232.24,16842FL0070108,12131,Rating Area 66
218.93,16842FL0070108,12133,Rating Area 67
220.37,16842FL0070108,12001,Rating Area 1
249.61,16842FL0070108,12003,Rating Area 2
244.78,16842FL0070108,12005,Rating Area 3
200.55,16842FL0070108,12007,Rating Area 4
249.1,16842FL0070108,12009,Rating Area 5
286.46,16842FL0070108,12011,Rating Area 6
223.93,16842FL0070108,12013,Rating Area 7
225.97,16842FL0070108,12015,Rating Area 8
200.29,16842FL0070108,12017,Rating Area 9
250.62,16842FL0070108,12019,Rating Area 10
231.3,16842FL0070108,12021,Rating Area 11
232.32,16842FL0070108,12023,Rating Area 12
226.48,16842FL0070108,12029,Rating Area 14
250.37,16842FL0070108,12031,Rating Area 15
241.47,16842FL0070108,12033,Rating Area 16
257.99,16842FL0070108,12035,Rating Area 17
225.71,16842FL0070108,12037,Rating Area 18
255.2,16842FL0070108,12039,Rating Area 19
220.37,16842FL0070108,12041,Rating Area 20
237.15,16842FL0070108,12043,Rating Area 21
224.7,16842FL0070108,12045,Rating Area 22
217.58,16842FL0070108,12047,Rating Area 23
256.21,16842FL0070108,12049,Rating Area 24
239.95,16842FL0070108,12051,Rating Area 25
235.37,16842FL0070108,12053,Rating Area 26
248.84,16842FL0070108,12055,Rating Area 27
246.3,16842FL0070108,12057,Rating Area 28
212.24,16842FL0070108,12059,Rating Area 29
232.07,16842FL0070108,12061,Rating Area 30
213.77,16842FL0070108,12063,Rating Area 31
252.4,16842FL0070108,12065,Rating Area 32
236.13,16842FL0070108,12067,Rating Area 33
235.37,16842FL0070108,12069,Rating Area 34
260.54,16842FL0070108,12071,Rating Area 35
228.25,16842FL0070108,12073,Rating Area 36
220.37,16842FL0070108,12075,Rating Area 37
241.98,16842FL0070108,12077,Rating Area 38
225.46,16842FL0070108,12079,Rating Area 39
232.32,16842FL0070108,12081,Rating Area 40
222.15,16842FL0070108,12083,Rating Area 41
241.47,16842FL0070108,12085,Rating Area 42
295.1,16842FL0070108,12086,Rating Area 43
322.56,16842FL0070108,12087,Rating Area 44
264.86,16842FL0070108,12089,Rating Area 45
239.18,16842FL0070108,12091,Rating Area 46
257.99,16842FL0070108,12093,Rating Area 47
262.06,16842FL0070108,12095,Rating Area 48
261.81,16842FL0070108,12097,Rating Area 49
269.94,16842FL0070108,12099,Rating Area 50
252.66,16842FL0070108,12101,Rating Area 51
252.91,16842FL0070108,12103,Rating Area 52
288.5,16842FL0070108,12105,Rating Area 53
251.64,16842FL0070108,12107,Rating Area 54
270.45,16842FL0070108,12109,Rating Area 58
236.39,16842FL0070108,12111,Rating Area 59
242.23,16842FL0070108,12113,Rating Area 55
225.2,16842FL0070108,12115,Rating Area 56
271.21,16842FL0070108,12117,Rating Area 57
222.92,16842FL0070108,12119,Rating Area 60
229.27,16842FL0070108,12121,Rating Area 61
224.44,16842FL0070108,12123,Rating Area 62
226.48,16842FL0070108,12125,Rating Area 63
233.85,16842FL0070108,12127,Rating Area 64
249.35,16842FL0070108,12129,Rating Area 65
239.44,16842FL0070108,12131,Rating Area 66
225.71,16842FL0070108,12133,Rating Area 67
296.62,16842FL0070110,12001,Rating Area 1
335.97,16842FL0070110,12003,Rating Area 2
329.47,16842FL0070110,12005,Rating Area 3
269.94,16842FL0070110,12007,Rating Area 4
335.28,16842FL0070110,12009,Rating Area 5
385.58,16842FL0070110,12011,Rating Area 6
301.41,16842FL0070110,12013,Rating Area 7
304.15,16842FL0070110,12015,Rating Area 8
269.6,16842FL0070110,12017,Rating Area 9
337.34,16842FL0070110,12019,Rating Area 10
311.33,16842FL0070110,12021,Rating Area 11
312.7,16842FL0070110,12023,Rating Area 12
304.83,16842FL0070110,12029,Rating Area 14
336.99,16842FL0070110,12031,Rating Area 15
325.02,16842FL0070110,12033,Rating Area 16
347.26,16842FL0070110,12035,Rating Area 17
303.81,16842FL0070110,12037,Rating Area 18
343.49,16842FL0070110,12039,Rating Area 19
296.62,16842FL0070110,12041,Rating Area 20
319.2,16842FL0070110,12043,Rating Area 21
302.44,16842FL0070110,12045,Rating Area 22
292.86,16842FL0070110,12047,Rating Area 23
344.86,16842FL0070110,12049,Rating Area 24
322.97,16842FL0070110,12051,Rating Area 25
316.81,16842FL0070110,12053,Rating Area 26
334.94,16842FL0070110,12055,Rating Area 27
331.52,16842FL0070110,12057,Rating Area 28
285.68,16842FL0070110,12059,Rating Area 29
312.36,16842FL0070110,12061,Rating Area 30
287.73,16842FL0070110,12063,Rating Area 31
339.73,16842FL0070110,12065,Rating Area 32
317.84,16842FL0070110,12067,Rating Area 33
316.81,16842FL0070110,12069,Rating Area 34
350.68,16842FL0070110,12071,Rating Area 35
307.23,16842FL0070110,12073,Rating Area 36
296.62,16842FL0070110,12075,Rating Area 37
325.7,16842FL0070110,12077,Rating Area 38
303.47,16842FL0070110,12079,Rating Area 39
312.7,16842FL0070110,12081,Rating Area 40
299.02,16842FL0070110,12083,Rating Area 41
325.02,16842FL0070110,12085,Rating Area 42
397.21,16842FL0070110,12086,Rating Area 43
434.16,16842FL0070110,12087,Rating Area 44
356.5,16842FL0070110,12089,Rating Area 45
321.94,16842FL0070110,12091,Rating Area 46
347.26,16842FL0070110,12093,Rating Area 47
352.73,16842FL0070110,12095,Rating Area 48
352.39,16842FL0070110,12097,Rating Area 49
363.34,16842FL0070110,12099,Rating Area 50
340.07,16842FL0070110,12101,Rating Area 51
340.42,16842FL0070110,12103,Rating Area 52
388.31,16842FL0070110,12105,Rating Area 53
338.7,16842FL0070110,12107,Rating Area 54
364.02,16842FL0070110,12109,Rating Area 58
318.18,16842FL0070110,12111,Rating Area 59
326.05,16842FL0070110,12113,Rating Area 55
303.12,16842FL0070110,12115,Rating Area 56
365.05,16842FL0070110,12117,Rating Area 57
300.04,16842FL0070110,12119,Rating Area 60
308.6,16842FL0070110,12121,Rating Area 61
302.1,16842FL0070110,12123,Rating Area 62
304.83,16842FL0070110,12125,Rating Area 63
314.76,16842FL0070110,12127,Rating Area 64
335.63,16842FL0070110,12129,Rating Area 65
322.28,16842FL0070110,12131,Rating Area 66
303.81,16842FL0070110,12133,Rating Area 67
305.82,16842FL0070110,12001,Rating Area 1
346.38,16842FL0070110,12003,Rating Area 2
339.68,16842FL0070110,12005,Rating Area 3
278.3,16842FL0070110,12007,Rating Area 4
345.67,16842FL0070110,12009,Rating Area 5
397.53,16842FL0070110,12011,Rating Area 6
310.75,16842FL0070110,12013,Rating Area 7
313.58,16842FL0070110,12015,Rating Area 8
277.95,16842FL0070110,12017,Rating Area 9
347.79,16842FL0070110,12019,Rating Area 10
320.98,16842FL0070110,12021,Rating Area 11
322.39,16842FL0070110,12023,Rating Area 12
314.28,16842FL0070110,12029,Rating Area 14
347.44,16842FL0070110,12031,Rating Area 15
335.09,16842FL0070110,12033,Rating Area 16
358.02,16842FL0070110,12035,Rating Area 17
313.22,16842FL0070110,12037,Rating Area 18
354.14,16842FL0070110,12039,Rating Area 19
305.82,16842FL0070110,12041,Rating Area 20
329.1,16842FL0070110,12043,Rating Area 21
311.81,16842FL0070110,12045,Rating Area 22
301.94,16842FL0070110,12047,Rating Area 23
355.55,16842FL0070110,12049,Rating Area 24
332.98,16842FL0070110,12051,Rating Area 25
326.63,16842FL0070110,12053,Rating Area 26
345.32,16842FL0070110,12055,Rating Area 27
341.79,16842FL0070110,12057,Rating Area 28
294.53,16842FL0070110,12059,Rating Area 29
322.04,16842FL0070110,12061,Rating Area 30
296.65,16842FL0070110,12063,Rating Area 31
350.26,16842FL0070110,12065,Rating Area 32
327.69,16842FL0070110,12067,Rating Area 33
326.63,16842FL0070110,12069,Rating Area 34
361.55,16842FL0070110,12071,Rating Area 35
316.75,16842FL0070110,12073,Rating Area 36
305.82,16842FL0070110,12075,Rating Area 37
335.8,16842FL0070110,12077,Rating Area 38
312.87,16842FL0070110,12079,Rating Area 39
322.39,16842FL0070110,12081,Rating Area 40
308.29,16842FL0070110,12083,Rating Area 41
335.09,16842FL0070110,12085,Rating Area 42
409.52,16842FL0070110,12086,Rating Area 43
447.61,16842FL0070110,12087,Rating Area 44
367.54,16842FL0070110,12089,Rating Area 45
331.92,16842FL0070110,12091,Rating Area 46
358.02,16842FL0070110,12093,Rating Area 47
363.66,16842FL0070110,12095,Rating Area 48
363.31,16842FL0070110,12097,Rating Area 49
374.6,16842FL0070110,12099,Rating Area 50
350.61,16842FL0070110,12101,Rating Area 51
350.97,16842FL0070110,12103,Rating Area 52
400.35,16842FL0070110,12105,Rating Area 53
349.2,16842FL0070110,12107,Rating Area 54
375.3,16842FL0070110,12109,Rating Area 58
328.04,16842FL0070110,12111,Rating Area 59
336.15,16842FL0070110,12113,Rating Area 55
312.52,16842FL0070110,12115,Rating Area 56
376.36,16842FL0070110,12117,Rating Area 57
309.34,16842FL0070110,12119,Rating Area 60
318.16,16842FL0070110,12121,Rating Area 61
311.46,16842FL0070110,12123,Rating Area 62
314.28,16842FL0070110,12125,Rating Area 63
324.51,16842FL0070110,12127,Rating Area 64
346.03,16842FL0070110,12129,Rating Area 65
332.27,16842FL0070110,12131,Rating Area 66
313.22,16842FL0070110,12133,Rating Area 67
171.45,16842FL0070084,12001,Rating Area 1
194.2,16842FL0070084,12003,Rating Area 2
190.44,16842FL0070084,12005,Rating Area 3
156.03,16842FL0070084,12007,Rating Area 4
193.8,16842FL0070084,12009,Rating Area 5
222.87,16842FL0070084,12011,Rating Area 6
174.22,16842FL0070084,12013,Rating Area 7
175.8,16842FL0070084,12015,Rating Area 8
155.83,16842FL0070084,12017,Rating Area 9
194.99,16842FL0070084,12019,Rating Area 10
179.96,16842FL0070084,12021,Rating Area 11
180.75,16842FL0070084,12023,Rating Area 12
176.2,16842FL0070084,12029,Rating Area 14
194.79,16842FL0070084,12031,Rating Area 15
187.87,16842FL0070084,12033,Rating Area 16
200.72,16842FL0070084,12035,Rating Area 17
175.61,16842FL0070084,12037,Rating Area 18
198.55,16842FL0070084,12039,Rating Area 19
171.45,16842FL0070084,12041,Rating Area 20
184.51,16842FL0070084,12043,Rating Area 21
174.82,16842FL0070084,12045,Rating Area 22
169.28,16842FL0070084,12047,Rating Area 23
199.34,16842FL0070084,12049,Rating Area 24
186.68,16842FL0070084,12051,Rating Area 25
183.12,16842FL0070084,12053,Rating Area 26
193.6,16842FL0070084,12055,Rating Area 27
191.62,16842FL0070084,12057,Rating Area 28
165.13,16842FL0070084,12059,Rating Area 29
180.55,16842FL0070084,12061,Rating Area 30
166.31,16842FL0070084,12063,Rating Area 31
196.37,16842FL0070084,12065,Rating Area 32
183.71,16842FL0070084,12067,Rating Area 33
183.12,16842FL0070084,12069,Rating Area 34
202.7,16842FL0070084,12071,Rating Area 35
177.58,16842FL0070084,12073,Rating Area 36
171.45,16842FL0070084,12075,Rating Area 37
188.26,16842FL0070084,12077,Rating Area 38
175.41,16842FL0070084,12079,Rating Area 39
180.75,16842FL0070084,12081,Rating Area 40
172.84,16842FL0070084,12083,Rating Area 41
187.87,16842FL0070084,12085,Rating Area 42
229.59,16842FL0070084,12086,Rating Area 43
250.95,16842FL0070084,12087,Rating Area 44
206.06,16842FL0070084,12089,Rating Area 45
186.09,16842FL0070084,12091,Rating Area 46
200.72,16842FL0070084,12093,Rating Area 47
203.89,16842FL0070084,12095,Rating Area 48
203.69,16842FL0070084,12097,Rating Area 49
210.02,16842FL0070084,12099,Rating Area 50
196.57,16842FL0070084,12101,Rating Area 51
196.77,16842FL0070084,12103,Rating Area 52
224.45,16842FL0070084,12105,Rating Area 53
195.78,16842FL0070084,12107,Rating Area 54
210.41,16842FL0070084,12109,Rating Area 58
183.91,16842FL0070084,12111,Rating Area 59
188.46,16842FL0070084,12113,Rating Area 55
175.21,16842FL0070084,12115,Rating Area 56
211,16842FL0070084,12117,Rating Area 57
173.43,16842FL0070084,12119,Rating Area 60
178.38,16842FL0070084,12121,Rating Area 61
174.62,16842FL0070084,12123,Rating Area 62
176.2,16842FL0070084,12125,Rating Area 63
181.93,16842FL0070084,12127,Rating Area 64
194,16842FL0070084,12129,Rating Area 65
186.29,16842FL0070084,12131,Rating Area 66
175.61,16842FL0070084,12133,Rating Area 67
220.16,16842FL0070114,12001,Rating Area 1
249.36,16842FL0070114,12003,Rating Area 2
244.54,16842FL0070114,12005,Rating Area 3
200.35,16842FL0070114,12007,Rating Area 4
248.85,16842FL0070114,12009,Rating Area 5
286.18,16842FL0070114,12011,Rating Area 6
223.71,16842FL0070114,12013,Rating Area 7
225.75,16842FL0070114,12015,Rating Area 8
200.1,16842FL0070114,12017,Rating Area 9
250.38,16842FL0070114,12019,Rating Area 10
231.08,16842FL0070114,12021,Rating Area 11
232.09,16842FL0070114,12023,Rating Area 12
226.25,16842FL0070114,12029,Rating Area 14
250.12,16842FL0070114,12031,Rating Area 15
241.24,16842FL0070114,12033,Rating Area 16
257.74,16842FL0070114,12035,Rating Area 17
225.49,16842FL0070114,12037,Rating Area 18
254.95,16842FL0070114,12039,Rating Area 19
220.16,16842FL0070114,12041,Rating Area 20
236.92,16842FL0070114,12043,Rating Area 21
224.48,16842FL0070114,12045,Rating Area 22
217.37,16842FL0070114,12047,Rating Area 23
255.96,16842FL0070114,12049,Rating Area 24
239.71,16842FL0070114,12051,Rating Area 25
235.14,16842FL0070114,12053,Rating Area 26
248.6,16842FL0070114,12055,Rating Area 27
246.06,16842FL0070114,12057,Rating Area 28
212.03,16842FL0070114,12059,Rating Area 29
231.84,16842FL0070114,12061,Rating Area 30
213.56,16842FL0070114,12063,Rating Area 31
252.16,16842FL0070114,12065,Rating Area 32
235.9,16842FL0070114,12067,Rating Area 33
235.14,16842FL0070114,12069,Rating Area 34
260.28,16842FL0070114,12071,Rating Area 35
228.03,16842FL0070114,12073,Rating Area 36
220.16,16842FL0070114,12075,Rating Area 37
241.74,16842FL0070114,12077,Rating Area 38
225.24,16842FL0070114,12079,Rating Area 39
232.09,16842FL0070114,12081,Rating Area 40
221.94,16842FL0070114,12083,Rating Area 41
241.24,16842FL0070114,12085,Rating Area 42
294.82,16842FL0070114,12086,Rating Area 43
322.24,16842FL0070114,12087,Rating Area 44
264.6,16842FL0070114,12089,Rating Area 45
238.95,16842FL0070114,12091,Rating Area 46
257.74,16842FL0070114,12093,Rating Area 47
261.8,16842FL0070114,12095,Rating Area 48
261.55,16842FL0070114,12097,Rating Area 49
269.68,16842FL0070114,12099,Rating Area 50
252.41,16842FL0070114,12101,Rating Area 51
252.66,16842FL0070114,12103,Rating Area 52
288.21,16842FL0070114,12105,Rating Area 53
251.39,16842FL0070114,12107,Rating Area 54
270.18,16842FL0070114,12109,Rating Area 58
236.16,16842FL0070114,12111,Rating Area 59
242,16842FL0070114,12113,Rating Area 55
224.98,16842FL0070114,12115,Rating Area 56
270.95,16842FL0070114,12117,Rating Area 57
222.7,16842FL0070114,12119,Rating Area 60
229.05,16842FL0070114,12121,Rating Area 61
224.22,16842FL0070114,12123,Rating Area 62
226.25,16842FL0070114,12125,Rating Area 63
233.62,16842FL0070114,12127,Rating Area 64
249.11,16842FL0070114,12129,Rating Area 65
239.2,16842FL0070114,12131,Rating Area 66
225.49,16842FL0070114,12133,Rating Area 67
226.99,16842FL0070114,12001,Rating Area 1
257.09,16842FL0070114,12003,Rating Area 2
