BeginPrimaryCareCostSharingAfterNumberOfVisits,IsHSAEligible,IsNewPlan,IsReferralRequiredForSpecialist,NationalNetwork,OutOfServiceAreaCoverage,PlanType,StandardComponentId,StateCode
0,Yes,New,No,No,No,HMO,27357FL1840036,FL
0,No,New,No,No,No,HMO,27357FL1840038,FL
0,No,New,No,No,No,HMO,27357FL1840038,FL
0,Yes,New,No,No,No,HMO,27357FL1840042,FL
0,Yes,New,No,No,No,HMO,27357FL1840042,FL
0,No,New,No,No,No,HMO,27357FL1840046,FL
0,No,New,No,No,No,HMO,27357FL1840046,FL
0,No,New,No,No,No,HMO,27357FL1860035,FL
0,No,New,No,No,No,HMO,27357FL1860035,FL
0,No,New,No,No,No,HMO,27357FL1860037,FL
0,No,New,No,No,No,HMO,27357FL1860037,FL
0,Yes,New,No,No,No,HMO,27357FL1860036,FL
0,Yes,New,No,No,No,HMO,27357FL1860036,FL
0,No,New,No,No,No,HMO,27357FL1860038,FL
0,No,New,No,No,No,HMO,27357FL1860038,FL
0,Yes,New,No,No,No,HMO,27357FL1860042,FL
0,Yes,New,No,No,No,HMO,27357FL1860042,FL
0,No,New,No,No,No,HMO,27357FL1860046,FL
0,No,New,No,No,No,HMO,27357FL1860046,FL
0,No,New,No,No,No,HMO,27357FL1840032,FL
0,No,New,No,No,No,HMO,27357FL1840032,FL
0,No,New,No,No,No,HMO,27357FL1840033,FL
0,No,New,No,No,No,HMO,27357FL1840033,FL
0,No,New,No,No,No,HMO,27357FL1860032,FL
0,No,New,No,No,No,HMO,27357FL1860032,FL
0,No,New,No,No,No,HMO,27357FL1860033,FL
0,No,New,No,No,No,HMO,27357FL1860033,FL
0,No,New,No,No,No,POS,27357FL1850032,FL
0,No,New,No,No,No,POS,27357FL1850032,FL
0,No,New,No,No,No,POS,27357FL1850033,FL
0,No,New,No,No,No,POS,27357FL1850033,FL
0,No,New,No,No,No,POS,27357FL1870032,FL
0,No,New,No,No,No,POS,27357FL1870032,FL
0,No,New,No,No,No,POS,27357FL1870033,FL
0,No,New,No,No,No,POS,27357FL1870033,FL
0,No,New,No,No,No,HMO,27357FL1840034,FL
0,No,New,No,No,No,HMO,27357FL1840034,FL
0,No,New,No,No,No,HMO,27357FL1860034,FL
0,No,New,No,No,No,HMO,27357FL1860034,FL
0,No,New,No,No,No,POS,27357FL1850034,FL
0,No,New,No,No,No,POS,27357FL1850034,FL
0,No,New,No,No,No,POS,27357FL1870034,FL
0,No,New,No,No,No,POS,27357FL1870034,FL
0,No,New,No,No,No,HMO,27357FL1840039,FL
0,No,New,No,No,No,HMO,27357FL1840039,FL
0,No,New,No,No,No,HMO,27357FL1860039,FL
0,No,New,No,No,No,HMO,27357FL1860039,FL
0,No,New,No,No,No,POS,27357FL1850039,FL
0,No,New,No,No,No,POS,27357FL1850039,FL
0,No,New,No,No,No,POS,27357FL1870039,FL
0,No,New,No,No,No,POS,27357FL1870039,FL
0,No,New,No,No,No,HMO,27357FL1840040,FL
0,No,New,No,No,No,HMO,27357FL1840040,FL
0,No,New,No,No,No,HMO,27357FL1840041,FL
0,No,New,No,No,No,HMO,27357FL1840041,FL
0,No,New,No,No,No,HMO,27357FL1860040,FL
0,No,New,No,No,No,HMO,27357FL1860040,FL
0,No,New,No,No,No,HMO,27357FL1860041,FL
0,No,New,No,No,No,HMO,27357FL1860041,FL
0,No,New,No,No,No,POS,27357FL1850040,FL
0,No,New,No,No,No,POS,27357FL1850040,FL
0,No,New,No,No,No,POS,27357FL1850041,FL
0,No,New,No,No,No,POS,27357FL1850041,FL
0,No,New,No,No,No,POS,27357FL1870040,FL
0,No,New,No,No,No,POS,27357FL1870040,FL
0,No,New,No,No,No,POS,27357FL1870041,FL
0,No,New,No,No,No,POS,27357FL1870041,FL
0,No,New,No,No,No,HMO,27357FL1840043,FL
0,No,New,No,No,No,HMO,27357FL1840043,FL
0,No,New,No,No,No,HMO,27357FL1840044,FL
0,No,New,No,No,No,HMO,27357FL1840044,FL
0,No,New,No,No,No,HMO,27357FL1840045,FL
0,No,New,No,No,No,HMO,27357FL1840045,FL
0,No,New,No,No,No,HMO,27357FL1860043,FL
0,No,New,No,No,No,HMO,27357FL1860043,FL
0,No,New,No,No,No,HMO,27357FL1860044,FL
0,No,New,No,No,No,HMO,27357FL1860044,FL
0,No,New,No,No,No,HMO,27357FL1860045,FL
0,No,New,No,No,No,HMO,27357FL1860045,FL
0,No,New,No,No,No,POS,27357FL1850043,FL
0,No,New,No,No,No,POS,27357FL1850043,FL
0,No,New,No,No,No,POS,27357FL1850044,FL
0,No,New,No,No,No,POS,27357FL1850044,FL
0,No,New,No,No,No,POS,27357FL1850045,FL
0,No,New,No,No,No,POS,27357FL1850045,FL
0,No,New,No,No,No,POS,27357FL1870043,FL
0,No,New,No,No,No,POS,27357FL1870043,FL
0,No,New,No,No,No,POS,27357FL1870044,FL
0,No,New,No,No,No,POS,27357FL1870044,FL
0,No,New,No,No,No,POS,27357FL1870045,FL
0,No,New,No,No,No,POS,27357FL1870045,FL
0,No,New,No,No,No,HMO,27357FL1840047,FL
0,No,New,No,No,No,HMO,27357FL1840047,FL
0,Yes,New,No,No,No,HMO,27357FL1840050,FL
0,Yes,New,No,No,No,HMO,27357FL1840050,FL
0,Yes,New,No,No,No,HMO,27357FL1840051,FL
0,Yes,New,No,No,No,HMO,27357FL1840051,FL
0,Yes,New,No,No,No,HMO,27357FL1840052,FL
0,Yes,New,No,No,No,HMO,27357FL1840052,FL
0,No,New,No,No,No,HMO,27357FL1840048,FL
0,No,New,No,No,No,HMO,27357FL1840048,FL
0,No,New,No,No,No,HMO,27357FL1860047,FL
0,No,New,No,No,No,HMO,27357FL1860047,FL
0,Yes,New,No,No,No,HMO,27357FL1860050,FL
0,Yes,New,No,No,No,HMO,27357FL1860050,FL
0,Yes,New,No,No,No,HMO,27357FL1860051,FL
0,Yes,New,No,No,No,HMO,27357FL1860051,FL
0,Yes,New,No,No,No,HMO,27357FL1860052,FL
0,Yes,New,No,No,No,HMO,27357FL1860052,FL
0,No,New,No,No,No,HMO,27357FL1860048,FL
0,No,New,No,No,No,HMO,27357FL1860048,FL
0,No,New,No,No,No,HMO,27357FL1840049,FL
0,No,New,No,No,No,HMO,27357FL1840049,FL
0,No,New,No,No,No,HMO,27357FL1860049,FL
0,No,New,No,No,No,HMO,27357FL1860049,FL
0,No,New,No,No,No,POS,27357FL1850049,FL
0,No,New,No,No,No,POS,27357FL1850049,FL
0,No,New,No,No,No,POS,27357FL1870049,FL
0,No,New,No,No,No,POS,27357FL1870049,FL
0,No,New,No,No,No,HMO,27357FL1860006,FL
0,No,New,No,No,No,HMO,27357FL1860006,FL
0,No,New,No,No,No,HMO,27357FL1860008,FL
0,No,New,No,No,No,HMO,27357FL1860008,FL
0,No,New,No,No,No,HMO,27357FL1860001,FL
0,No,New,No,No,No,HMO,27357FL1860001,FL
0,No,New,No,No,No,HMO,27357FL1840002,FL
0,No,New,No,No,No,HMO,27357FL1840002,FL
0,No,New,No,No,No,HMO,27357FL1860002,FL
0,No,New,No,No,No,HMO,27357FL1860002,FL
0,No,New,No,No,No,POS,27357FL1850002,FL
0,No,New,No,No,No,POS,27357FL1850002,FL
0,No,New,No,No,No,POS,27357FL1870002,FL
0,No,New,No,No,No,POS,27357FL1870002,FL
0,No,New,No,No,No,POS,27357FL1850047,FL
0,No,New,No,No,No,POS,27357FL1850047,FL
0,Yes,New,No,No,No,POS,27357FL1850050,FL
0,Yes,New,No,No,No,POS,27357FL1850050,FL
0,Yes,New,No,No,No,POS,27357FL1850051,FL
0,Yes,New,No,No,No,POS,27357FL1850051,FL
0,Yes,New,No,No,No,POS,27357FL1850052,FL
0,Yes,New,No,No,No,POS,27357FL1850052,FL
0,No,New,No,No,No,POS,27357FL1850048,FL
0,No,New,No,No,No,POS,27357FL1850048,FL
0,No,New,No,No,No,POS,27357FL1870047,FL
0,No,New,No,No,No,POS,27357FL1870047,FL
0,Yes,New,No,No,No,POS,27357FL1870050,FL
0,Yes,New,No,No,No,POS,27357FL1870050,FL
0,Yes,New,No,No,No,POS,27357FL1870051,FL
0,Yes,New,No,No,No,POS,27357FL1870051,FL
0,Yes,New,No,No,No,POS,27357FL1870052,FL
0,Yes,New,No,No,No,POS,27357FL1870052,FL
0,No,New,No,No,No,POS,27357FL1870048,FL
0,No,New,No,No,No,POS,27357FL1870048,FL
0,No,New,No,No,No,POS,27357FL1850035,FL
0,No,New,No,No,No,POS,27357FL1850035,FL
0,No,New,No,No,No,POS,27357FL1850037,FL
0,No,New,No,No,No,POS,27357FL1850037,FL
0,Yes,New,No,No,No,POS,27357FL1850036,FL
0,Yes,New,No,No,No,POS,27357FL1850036,FL
0,No,New,No,No,No,POS,27357FL1850038,FL
0,No,New,No,No,No,POS,27357FL1850038,FL
0,Yes,New,No,No,No,POS,27357FL1850042,FL
0,Yes,New,No,No,No,POS,27357FL1850042,FL
0,No,New,No,No,No,POS,27357FL1850046,FL
0,No,New,No,No,No,POS,27357FL1850046,FL
0,No,New,No,No,No,POS,27357FL1870035,FL
0,No,New,No,No,No,POS,27357FL1870035,FL
0,No,New,No,No,No,POS,27357FL1870037,FL
0,No,New,No,No,No,POS,27357FL1870037,FL
0,Yes,New,No,No,No,POS,27357FL1870036,FL
0,Yes,New,No,No,No,POS,27357FL1870036,FL
0,No,New,No,No,No,POS,27357FL1870038,FL
0,No,New,No,No,No,POS,27357FL1870038,FL
0,Yes,New,No,No,No,POS,27357FL1870042,FL
0,Yes,New,No,No,No,POS,27357FL1870042,FL
0,No,New,No,No,No,POS,27357FL1870046,FL
0,No,New,No,No,No,POS,27357FL1870046,FL
0,No,New,No,No,No,HMO,27357FL1840027,FL
0,No,New,No,No,No,HMO,27357FL1840027,FL
0,No,New,No,No,No,HMO,27357FL1860027,FL
0,No,New,No,No,No,HMO,27357FL1860027,FL
0,No,New,No,No,No,POS,27357FL1850027,FL
0,No,New,No,No,No,POS,27357FL1850027,FL
0,No,New,No,No,No,POS,27357FL1870027,FL
0,No,New,No,No,No,POS,27357FL1870027,FL
0,,Existing,,No,Yes,PPO,30115FL0010001,FL
0,,Existing,,No,Yes,PPO,30115FL0010001,FL
0,,Existing,,Yes,Yes,PPO,30115FL0020001,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020070,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020070,FL
0,,Existing,,Yes,Yes,PPO,30115FL0020001,FL
0,,Existing,,Yes,Yes,PPO,30115FL0040001,FL
0,,Existing,,Yes,Yes,PPO,30115FL0040001,FL
0,,Existing,,Yes,Yes,PPO,30115FL0050001,FL
0,No,New,No,No,Yes,HMO,30252FL0020074,FL
0,No,New,No,No,Yes,HMO,30252FL0020074,FL
0,No,New,No,No,Yes,HMO,30252FL0020074,FL
0,No,New,No,No,Yes,HMO,30252FL0020074,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160032,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160032,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160032,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160032,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160032,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160032,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160004,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160004,FL
0,No,New,No,Yes,Yes,PPO,48121FL0020012,FL
0,No,New,No,Yes,Yes,PPO,48121FL0020012,FL
0,No,New,No,Yes,Yes,PPO,48121FL0020012,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020005,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020005,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020005,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020005,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020005,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020005,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020005,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160005,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160006,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160006,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160006,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160032,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160033,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160033,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160033,FL
0,,Existing,,Yes,Yes,PPO,30115FL0050001,FL
0,,Existing,,No,Yes,HMO,30219FL0030001,FL
0,,Existing,,No,Yes,HMO,30219FL0030001,FL
0,,Existing,,No,Yes,HMO,30219FL0040001,FL
0,,Existing,,No,Yes,HMO,30219FL0040001,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020033,FL
0,No,Existing,No,No,Yes,HMO,30252FL0010001,FL
0,No,Existing,No,No,Yes,HMO,30252FL0010001,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020033,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020033,FL
0,No,Existing,No,No,Yes,HMO,30252FL0010002,FL
0,No,Existing,No,No,Yes,HMO,30252FL0010002,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020033,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020033,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020033,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020033,FL
0,Yes,Existing,No,No,Yes,HMO,30252FL0020044,FL
0,Yes,Existing,No,No,Yes,HMO,30252FL0020044,FL
0,Yes,Existing,No,No,Yes,HMO,30252FL0020044,FL
0,Yes,Existing,No,No,Yes,HMO,30252FL0020044,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020060,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020060,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020060,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020060,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020060,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020060,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020060,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020062,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020062,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020062,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020062,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020066,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020066,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020066,FL
3,No,Existing,No,No,Yes,HMO,30252FL0020066,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020068,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020068,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020068,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020068,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020070,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020070,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020070,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020070,FL
0,No,Existing,No,No,Yes,HMO,30252FL0020070,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160018,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160018,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160017,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160017,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160003,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160003,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020006,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020006,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020006,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020006,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020007,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020007,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020007,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020007,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020007,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020007,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150003,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150003,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160033,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160034,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160034,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160034,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160034,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150004,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160040,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160040,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160040,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160040,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160044,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160044,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160044,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160044,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160002,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160002,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150004,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150004,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150004,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150004,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150004,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150004,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150005,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150005,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150005,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150005,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150006,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150006,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150006,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150006,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160004,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160004,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160004,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160004,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160004,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160005,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160005,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160005,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160006,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160038,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160031,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160031,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020008,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020008,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020011,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020011,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020011,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020011,FL
0,,Existing,,Yes,Yes,PPO,48129FL0070001,FL
0,,Existing,,Yes,Yes,PPO,48129FL0100001,FL
0,,Existing,,Yes,Yes,PPO,48129FL0100002,FL
0,,Existing,,Yes,Yes,PPO,48129FL0070002,FL
0,,Existing,,Yes,Yes,PPO,48129FL0080001,FL
0,,Existing,,Yes,Yes,PPO,48129FL0080002,FL
0,,Existing,,Yes,Yes,PPO,48129FL0130001,FL
0,,Existing,,Yes,Yes,PPO,48129FL0130002,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160038,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160038,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160038,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160038,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160038,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160038,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160039,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160039,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160039,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160039,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160044,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160044,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160044,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160045,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160045,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160045,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160045,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160046,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160046,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160046,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160046,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160016,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160016,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160016,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160016,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160016,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160016,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160016,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160017,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160017,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160018,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160018,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160030,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160030,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160031,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160031,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150001,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150001,FL
0,Yes,Existing,No,No,Yes,HMO,35783FL1150002,FL
0,Yes,Existing,No,No,Yes,HMO,35783FL1150002,FL
0,Yes,Existing,No,No,Yes,HMO,35783FL1150002,FL
0,Yes,Existing,No,No,Yes,HMO,35783FL1150002,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160001,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160001,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160002,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160002,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160035,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160035,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160036,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160036,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020001,FL
0,,Existing,,Yes,Yes,PPO,48121FL0030001,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020001,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020001,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020004,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020004,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020004,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020004,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020004,FL
0,Yes,Existing,No,Yes,Yes,PPO,48121FL0020004,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160036,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160036,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160041,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160041,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160042,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160042,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160042,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160042,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160013,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160013,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160014,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160014,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160014,FL
0,Yes,Existing,Yes,No,Yes,HMO,35783FL1160014,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150003,FL
0,No,Existing,No,No,Yes,HMO,35783FL1150003,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020010,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020008,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020008,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020008,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020008,FL
0,No,Existing,No,Yes,Yes,PPO,48121FL0020008,FL
0,,Existing,,Yes,Yes,PPO,48129FL0110001,FL
0,,Existing,,Yes,Yes,PPO,48129FL0110002,FL
0,,Existing,,Yes,Yes,PPO,48129FL0150001,FL
0,,Existing,,Yes,Yes,PPO,48129FL0150002,FL
0,,New,,Yes,Yes,PPO,49193FL0220001,FL
3,No,Existing,Yes,Yes,Yes,HMO,56503FL1300003,FL
3,No,Existing,No,Yes,Yes,POS,56503FL1320003,FL
0,No,Existing,No,Yes,Yes,POS,56503FL1680002,FL
0,No,Existing,No,Yes,Yes,POS,56503FL1680002,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160003,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160003,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160043,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160043,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160043,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160043,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160037,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160037,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160037,FL
0,No,Existing,Yes,No,Yes,HMO,35783FL1160037,FL
0,No,Existing,No,No,Yes,HMO,35783FL1160015,FL
0,No,Existing,No,No,Yes,HMO,35783FL1160015,FL
0,No,Existing,No,No,Yes,HMO,35783FL1160015,FL
0,No,Existing,No,No,Yes,HMO,35783FL1160015,FL
0,,New,,Yes,Yes,PPO,38897FL0010001,FL
0,,New,,Yes,Yes,PPO,38897FL0030001,FL
0,,New,,Yes,Yes,PPO,38897FL0040001,FL
0,,New,,Yes,Yes,PPO,38897FL0010001,FL
0,,New,,Yes,Yes,PPO,38897FL0020001,FL
0,,New,,Yes,Yes,PPO,38897FL0020001,FL
0,,Existing,,Yes,Yes,PPO,43274FL0010001,FL
0,,Existing,,Yes,Yes,PPO,43274FL0020002,FL
0,,Existing,,Yes,Yes,PPO,43274FL0010001,FL
0,,Existing,,Yes,Yes,PPO,43274FL0010002,FL
0,,New,,No,Yes,EPO,43274FL0040002,FL
0,,Existing,,Yes,Yes,PPO,43274FL0010002,FL
0,,New,,No,Yes,EPO,43274FL0030002,FL
0,,New,,No,Yes,EPO,43274FL0030002,FL
